Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,URBANISATION,UNIT_MEASURE,TIME_DETAIL,Value
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,48.4
2011,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,39.1
2012,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,37.3
2013,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,35.2
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,34.6
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,32.6
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,33.4
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,34.5
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,36.2
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,កោះកុង,,,ភាគរយ,2019-2020,34.2
2009,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,39.6
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,46.5
2011,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,33.8
2012,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,34.2
2013,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,33.1
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,32.0
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,31.8
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,37.4
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,39.5
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,37.3
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ស្រី,,ភាគរយ,2019-2020,37.4
2009,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,37.7
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,42.9
2011,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,32.7
2012,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,30.9
2013,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,29.5
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,27.9
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,28.0
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,30.4
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,30.4
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,31.5
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,ប្រុស,,ភាគរយ,2019-2020,28.5
2009,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,,,ភាគរយ,2019-2020,38.6
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,,,ភាគរយ,2019-2020,44.6
2011,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS_Education Statistics & Indicators,ប្រចាំឆ្នាំ,ជាតិ,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ខេត្តក្រចេះ,,,ភាគរយ,2019-2020,33.3
